address,exist_2012,exist_2013,exist_2014,exist_2015,exist_2016,exist_2017,exist_2018,change_2013,change_2014,change_2015,change_2016,change_2017,change_2018,total_turnover,annual_turnover,max_units,change_index,multi_units,LATITUDE,LONGITUDE
881 ST CLAIR AVE W,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.6798577384,-79.43340843930001
881 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.73048232560001,-79.46649041270001
881 YONGE ST,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6743717678,-79.3880326428
882 MILLWOOD RD,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.703630546899994,-79.3639313516
883 DUNDAS ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6510396209,-79.4111223271
883 EGLINTON AVE W,1,1,1,1,2,0,1,0,0,0,1,2,1,4,0.6666666666666666,2,0.3333333333333333,0,43.7005228263,-79.4268305866
883 JANE ST,1,1,1,1,1,1,0,0,0,0,0,2,1,3,0.5,1,0.5,0,43.677307202,-79.494667597
883 O'CONNOR DR,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.707253,-79.3113415
883 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.730464103500005,-79.4665704623
884 BLOOR ST W,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6622296765,-79.4254039974
884 DANFORTH AVE,1,1,0,1,2,1,1,0,1,1,1,1,0,4,0.6666666666666666,2,0.3333333333333333,0,43.68015366310001,-79.3398563142
884 EGLINTON AVE W,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.700943315100005,-79.426948279
884 KINGSTON RD,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.680439158199995,-79.2903217854
884 QUEEN ST E,0,1,1,1,1,1,1,1,0,0,2,0,0,3,0.5,1,0.5,0,43.660541253299996,-79.3435420741
885 DUNDAS ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6509935999,-79.4116891626
885 JANE ST,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6770339751,-79.4957631888
885 PROGRESS AVE,0,1,1,0,0,1,1,1,0,1,0,1,2,5,0.8333333333333334,1,0.8333333333333334,0,43.7809551369,-79.23586682109999
886 DANFORTH AVE,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.680162653000004,-79.339776286
886 THE QUEENSWAY,1,1,1,0,1,1,0,0,0,1,1,0,1,3,0.5,1,0.5,0,43.624584000000006,-79.51126
887 DUNDAS ST W,0,1,0,1,1,1,1,1,1,1,0,0,0,3,0.5,1,0.5,0,43.6509790443,-79.4117634655
887 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7304279751,-79.4667293949
888 BLOOR ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6621654918,-79.4254778155
888 COSBURN AVE,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.69743137800001,-79.3152934315
888 DANFORTH AVE,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.680211677399996,-79.3397068451
888 DON MILLS RD,1,1,1,0,0,0,1,0,0,1,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.72566631310001,-79.3416233921
888 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.660513663,-79.3433482037
888 ST CLAIR AVE W,0,0,1,0,0,1,1,0,1,1,0,1,0,3,0.5,1,0.5,0,43.680466861899994,-79.4329205841
888 YONGE ST,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6730796138,-79.388418273
889 BATHURST ST,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0.5,1,0.5,0,43.668064254899996,-79.412090566
889 QUEEN ST E,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6603343786,-79.34223721810001
89 CHESTNUT ST,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6542477275,-79.3852265754
89 GOULD ST,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0.16666666666666666,2,0.08333333333333333,0,43.658380540299994,-79.3764418241
89 GRANBY ST,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.661222313500005,-79.378798494
89 HARBORD ST,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0.3333333333333333,1,0.3333333333333333,0,43.662572114,-79.4033867969
89 HUMBER COLLEGE BLVD,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.730743548,-79.59763495899999
89 QUEENS QUAY  W,1,1,2,2,3,2,2,0,1,0,1,1,0,3,0.5,3,0.16666666666666666,1,43.64013,-79.379654
89 RESEARCH RD,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.713165448999995,-79.352014707
89 RONCESVALLES AVE,1,1,2,2,1,1,1,0,1,2,1,0,0,4,0.6666666666666666,2,0.3333333333333333,0,43.641705,-79.44713
89 THORNMOUNT DR,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.805343543,-79.1957714011
890 BLOOR ST W,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6622334006,-79.42557892810001
890 COLLEGE ST,1,1,0,1,2,1,1,0,1,1,1,3,0,6,1.0,2,0.5,0,43.653873,-79.42511
890 EGLINTON AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.700880723199994,-79.4271749568
890 THE QUEENSWAY,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6246440665,-79.5114280892
890 WARDEN AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.729153510699994,-79.2889113706
890 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7304768901,-79.4688276077
890 YONGE ST,2,2,2,2,3,3,2,0,0,0,1,0,1,2,0.3333333333333333,3,0.1111111111111111,1,43.673297528599996,-79.38835452
891 PAPE AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6842763793,-79.3465031567
891 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.660386903500005,-79.34220591180001
891 WILSON AVE,1,0,1,1,1,1,1,1,1,0,0,2,0,4,0.6666666666666666,1,0.6666666666666666,0,43.7303918457,-79.4668883267
892 QUEEN ST E,1,1,1,1,1,0,1,0,0,0,0,1,1,2,0.3333333333333333,1,0.3333333333333333,0,43.66055929189999,-79.343209369
892 QUEEN ST W,1,1,1,1,1,1,0,0,0,2,0,0,1,3,0.5,1,0.5,0,43.6452773642,-79.41493959489999
892 ST CLAIR AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6804363407,-79.43305351020001
892 THE QUEENSWAY,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.624516,-79.51156
893 PAPE AVE,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6845947312,-79.3466871517
893 QUEEN ST E,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6604296987,-79.3421694101
893 QUEEN ST W,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0.3333333333333333,1,0.3333333333333333,0,43.645503999999995,-79.4118
894 COLLEGE ST,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6540152887,-79.4255162445
894 MOUNT PLEASANT RD,0,1,1,1,1,0,0,1,0,0,0,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.711215922799994,-79.3914911863
894 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.66056399439999,-79.3431260495
894 QUEEN ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6451383838,-79.4149766811
894 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.730512965500004,-79.4689944742
895 BROADVIEW AVE,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6808362305,-79.3575232341
895 DON MILLS RD,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7274482154,-79.3395454914
895 EGLINTON AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.700454361800006,-79.42690973319999
895 JANE ST,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.67715964550001,-79.4957542487
895 LAWRENCE AVE E,4,4,3,3,3,3,4,0,1,0,0,0,1,2,0.3333333333333333,4,0.08333333333333333,1,43.7357676853,-79.34751294520001
895 YONGE ST,1,1,1,1,1,0,1,0,2,0,0,1,1,4,0.6666666666666666,1,0.6666666666666666,0,43.674716854799996,-79.3882297796
896 KINGSTON RD,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.680487075,-79.2898738916
896 QUEEN ST E,0,0,1,1,1,0,1,0,1,0,0,1,1,3,0.5,1,0.5,0,43.660578943900006,-79.3430585608
896 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7303689867,-79.4689912978
897 BROADVIEW AVE,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.680849473,-79.3574236567
897 MILLWOOD RD,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.703225128999996,-79.364127602
897 PAPE AVE,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6846859287,-79.34666421
897 QUEEN ST E,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.660313357,-79.3418946339
898 COLLEGE ST,1,1,1,1,1,1,1,0,2,0,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.65378,-79.4255
898 DON MILLS RD,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.726558400100004,-79.3409891389
898 EGLINTON AVE W,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.7008284438,-79.427455083
898 QUEEN ST E,1,1,1,1,1,0,1,0,0,0,0,1,1,2,0.3333333333333333,1,0.3333333333333333,0,43.660595727,-79.3429889236
898 WILSON AVE,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.7303968702,-79.4690857113
899 BLOOR ST W,0,1,1,1,1,0,1,1,0,0,0,1,1,3,0.5,1,0.5,0,43.6615978587,-79.42619471100001
9 ADVANCE RD,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.6331194096,-79.5304194155
9 BOGERT AVE,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.760393713,-79.411438321
9 BYNG AVE,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.7766291685,-79.4137201061
9 CHANNEL NINE CRT,1,1,1,2,2,2,1,0,0,1,0,0,1,2,0.3333333333333333,2,0.16666666666666666,0,43.7824203663,-79.25776057979999
9 CHARLES ST W,0,1,1,1,1,1,0,1,2,0,0,0,1,4,0.6666666666666666,1,0.6666666666666666,0,43.668485913699996,-79.3868203612
9 CHURCH ST,1,1,1,1,1,0,2,0,0,0,0,1,2,3,0.5,2,0.25,0,43.647842,-79.37354
9 CLARENCE SQ,1,1,1,1,1,1,1,0,0,0,0,2,0,2,0.3333333333333333,1,0.3333333333333333,0,43.644837839,-79.393800146
9 DAWES RD,0,1,1,1,0,0,0,1,0,0,1,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.6879475333,-79.2967209924
9 DREWRY AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7866843741,-79.4184498934
9 FINCH AVE E,0,0,1,0,0,1,1,0,1,1,0,1,0,3,0.5,1,0.5,0,43.779732798999994,-79.4147178823
9 GLEN WATFORD DR,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.786797,-79.27595
9 ISABELLA ST,1,1,2,2,2,2,2,0,1,0,0,2,0,3,0.5,2,0.25,0,43.6675129848,-79.3850234294
9 KINGS COLLEGE CRCL,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.662315,-79.394554
9 KINTYRE AVE,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.660184977,-79.3514403016
9 MILVAN DR,8,6,6,6,6,6,6,2,0,2,2,4,0,10,1.6666666666666667,8,0.20833333333333334,1,43.75125393810001,-79.5520236321
9 NAVY WHARF CRT,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.640333061499994,-79.3910752849
9 PROGRESS AVE,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.7695163081,-79.2811033927
9 RONCESVALLES AVE,0,1,0,1,1,0,0,1,1,1,0,1,0,4,0.6666666666666666,1,0.6666666666666666,0,43.639226159799996,-79.4459221522
9 SCOLLARD ST,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.672472776999996,-79.388227498
90 ADELAIDE ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.649888028199996,-79.3820324794
90 AVENUE RD,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6723750867,-79.3959032881
90 BILLY BISHOP WAY,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7318512412,-79.452515851
90 BLOOR ST E,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0.0,2,0.0,0,43.6708830503,-79.3848672216
90 CROATIA ST,2,2,2,2,1,0,0,0,0,0,1,1,0,2,0.3333333333333333,2,0.16666666666666666,0,43.6581711062,-79.4381372869
90 DANFORTH AVE,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6764723728,-79.3586984043
90 EGLINTON AVE E,0,1,4,4,4,4,3,1,3,0,0,4,1,9,1.5,4,0.375,1,43.707629561400005,-79.39590295810001
90 HALSEY AVE,1,1,1,1,2,1,1,0,0,0,1,1,0,2,0.3333333333333333,2,0.16666666666666666,0,43.6996456482,-79.2979265794
90 HYMUS RD,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.720304704300005,-79.28246994130002
90 INDUSTRY ST,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0.3333333333333333,1,0.3333333333333333,0,43.6922864195,-79.49019352100001
90 IRONSIDE CRES,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.82922193180001,-79.2477514708
90 MARLEE AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7004982028,-79.440549685
90 NORTHLINE RD,2,2,2,2,2,2,3,0,0,0,0,0,1,1,0.16666666666666666,3,0.05555555555555555,1,43.7168889245,-79.3065804272
90 OAKDALE RD,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.7394851,-79.52605009999998
90 OSSINGTON AVE,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6461783338,-79.4197781094
90 SHEPPARD AVE E,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.76315634220001,-79.4065750563
90 SIGNET DR,1,2,1,1,1,1,1,1,1,0,0,0,0,2,0.3333333333333333,2,0.16666666666666666,0,43.76127028760001,-79.5411611249
90 THE QUEENSWAY,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.63702,-79.47148
90 TURBINE DR,1,1,1,1,1,2,1,0,0,2,0,1,1,4,0.6666666666666666,2,0.3333333333333333,0,43.7657988013,-79.5573609088
90 WESTON RD,0,0,1,1,1,1,3,0,1,0,0,0,2,3,0.5,3,0.16666666666666666,1,43.67459005,-79.470242019
90 WOODBINE DOWNS BLVD,2,3,3,3,2,2,2,1,0,0,1,0,0,2,0.3333333333333333,3,0.1111111111111111,1,43.7397622176,-79.6099579061
90 WYNFORD DR,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.7278128707,-79.3329976661
90 YORKVILLE AVE,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.6711588697,-79.3918388876
900 ALBION RD,7,7,7,6,6,6,6,0,4,3,0,0,0,7,1.1666666666666667,7,0.16666666666666669,1,43.7353598212,-79.5593395765
900 BAY ST,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.66348253010001,-79.3877039424
900 DON MILLS RD,5,5,7,7,7,7,7,0,2,0,0,0,0,2,0.3333333333333333,7,0.047619047619047616,1,43.7269050509,-79.34211175189999
900 DUFFERIN ST,20,22,19,20,26,25,25,6,7,1,6,5,10,35,5.833333333333333,26,0.22435897435897434,1,43.656017,-79.435234
900 EGLINTON AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.700816521499995,-79.4275182586
900 KINGSTON RD,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6805611108,-79.2897640232
900 MIDDLEFIELD RD,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.827592978999995,-79.2658762337
900 MILLWOOD RD,0,1,1,1,1,0,1,1,0,0,0,1,1,3,0.5,1,0.5,0,43.7034497859,-79.3634832868
900 PROGRESS AVE,1,3,4,4,5,4,0,2,1,0,1,1,4,9,1.5,5,0.3,1,43.7819843039,-79.2345860102
900 QUEEN ST E,1,0,0,1,1,1,1,1,0,1,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.6606077959,-79.342914413
900 ST CLAIR AVE W,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.680336874700004,-79.4335295358
900 WARDEN AVE,2,2,2,1,1,2,2,0,0,1,0,1,0,2,0.3333333333333333,2,0.16666666666666666,0,43.7298488647,-79.2890426842
900 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.73038181020001,-79.4691538314
900 YORK MILLS RD,3,3,4,3,3,3,3,0,1,1,0,0,0,2,0.3333333333333333,4,0.08333333333333333,1,43.7571677954,-79.3508214377
901 BLOOR ST W,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.661599874,-79.4262758604
901 COSBURN AVE,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.696623341999995,-79.313632006
901 COXWELL AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6940141637,-79.3276239876
901 DIXON RD,2,3,3,3,3,2,1,1,0,0,0,1,1,3,0.5,3,0.16666666666666666,1,43.6858853536,-79.5938419148
901 EGLINTON AVE W,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.7004844954,-79.4275058542
901 JANE ST,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.678081,-79.49646800000001
901 KING ST W,2,2,3,4,6,5,6,0,1,1,2,1,1,6,1.0,6,0.16666666666666666,1,43.641881006999995,-79.4112500219
901 LAWRENCE AVE W,1,1,2,2,2,2,2,0,1,0,0,0,0,1,0.16666666666666666,2,0.08333333333333333,0,43.713013515600004,-79.45674566390001
901 MILLWOOD RD,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.7031813832,-79.3639972296
901 SHEPPARD AVE W,2,1,2,2,2,2,0,1,1,0,0,0,2,4,0.6666666666666666,2,0.3333333333333333,0,43.7513045313,-79.457189536
901 YONGE ST,1,1,1,1,1,0,0,0,2,0,0,1,0,3,0.5,1,0.5,0,43.6747799989,-79.3882478371
902 MILLWOOD RD,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7034295179,-79.3634016715
903 COXWELL AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6940141637,-79.3276239876
904 MILLWOOD RD,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.703408017799994,-79.3633202955
905 BAY ST,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.663582881800004,-79.3864322111
905 JANE ST,1,1,0,1,1,0,1,0,1,1,0,1,1,4,0.6666666666666666,1,0.6666666666666666,0,43.6777495333,-79.4960065984
905 KING ST W,2,2,2,1,1,1,1,0,0,3,0,2,0,5,0.8333333333333334,2,0.4166666666666667,0,43.6416834889,-79.4122346833
906 BLOOR ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6619892787,-79.42635068220001
906 DANFORTH AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.68038727729999,-79.3390885495
906 KINGSTON RD,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6805069554,-79.2895772817
907 DUNDAS ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.65086971109999,-79.4123984417
907 JANE ST,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.6777495333,-79.4960065984
907 QUEEN ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.645355198699995,-79.4123818429
908 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6607119536,-79.3424058176
908 SHEPPARD AVE W,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0.3333333333333333,1,0.3333333333333333,0,43.752114232299995,-79.4577326752
909 ALNESS ST,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.780103999999994,-79.475825
909 DUNDAS ST W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.650853327200004,-79.41247484
909 LAKE SHORE BLVD W,15,12,14,7,5,0,0,3,2,11,2,5,0,23,3.8333333333333335,15,0.2555555555555556,1,43.6293330956,-79.4151167811
909 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.7301788961,-79.467671469
91 CHARLES ST W,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6669596716,-79.392115912
91 DANFORTH AVE,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6761252687,-79.35847797689999
91 DUNDAS ST E,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.6562932265,-79.3775749933
91 EASTPARK BLVD,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.755653904,-79.227419654
91 FRONT ST E,27,27,25,27,25,24,22,0,2,2,2,1,2,9,1.5,27,0.05555555555555555,1,43.6490190322,-79.3718875593
91 GUILDWOOD PKWY,1,1,2,1,1,1,1,0,1,1,0,0,0,2,0.3333333333333333,2,0.16666666666666666,0,43.7466375346,-79.2003447334
91 KELFIELD ST,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.687044927799995,-79.5800167323
91 KING ST E,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6496735228,-79.3749229996
91 LAIRD DR,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0.0,2,0.0,0,43.70634651899999,-79.36029737
91 RYLANDER BLVD,2,2,2,2,2,2,2,0,2,0,0,2,0,4,0.6666666666666666,2,0.3333333333333333,0,43.796762053,-79.15233585
910 BATHURST ST,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.667973897299994,-79.4125270385
910 SHEPPARD AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.751831601400006,-79.4579341989
910 ST CLAIR AVE W,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.6801657787,-79.43405669229999
911 SHEPPARD AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.751215975,-79.457444483
912 BLOOR ST W,1,1,1,1,1,2,1,0,0,0,0,1,1,2,0.3333333333333333,2,0.16666666666666666,0,43.661989874,-79.4265327491
912 QUEEN ST E,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0.3333333333333333,1,0.3333333333333333,0,43.6607360653,-79.34231230520001
912 WILSON AVE,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.7303020367,-79.4695904181
913 ALNESS ST,1,1,1,1,1,1,1,0,0,0,2,0,0,2,0.3333333333333333,1,0.3333333333333333,0,43.7801339075,-79.4755623607
913 BAY ST,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.663679132700004,-79.3864730601
913 DUNDAS ST W,1,1,1,1,1,1,1,0,2,2,0,0,0,4,0.6666666666666666,1,0.6666666666666666,0,43.650820608100005,-79.41262089439999
913 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.660492967799996,-79.3413997019
914 BLOOR ST W,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.16666666666666666,1,0.16666666666666666,0,43.6619729866,-79.4265865573
914 PAPE AVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6858611061,-79.347766241
915 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,1,0.0,0,43.6605088354,-79.3413273982
915 QUEEN ST W,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,1,0.16666666666666666,0,43.6452646415,-79.4124680915
